Order ID,Order Date,Year,Order Qty,Cost of Sales,Sales,Profit,Channel,Product Name,Manufacturer,Brand Name,Product Sub Category,Product Category,Region,City,Country
13300,2/8/2014,2014,10,3593.79,2550.00,-1043.79,Store,Contoso 32GB Video MP3 Player M3200 White,"Contoso, Ltd",Contoso,MP4&MP3,Audio,Asia,Canberra,Australia
13301,7/9/2014,2014,10,13492.77,6990.00,-6502.77,Online,Proseware Projector 720p LCD56 Silver,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Asia,Beijing,China
13302,4/12/2014,2014,13,2210.89,4211.20,2000.31,Store,SV Car Video LCD7 M7001 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Houston,United States
13303,19/8/2013,2013,18,578.97,2270.40,1691.43,Online,A. Datum Compact Digital Camera M200 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
13305,2/6/2012,2012,10,1489.21,6990.00,5500.79,Store,SV Car Video LCD7W M7082 Brown,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Darien,United States
13306,13/4/2013,2013,10,38.30,474.40,436.10,Store,Contoso Expandable1-Handset Cordless Phone System M207 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Aurora,United States
13308,13/11/2014,2014,13,1719.17,2998.80,1279.63,Store,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Burlington,United States
13309,25/11/2014,2014,13,1314.39,2280.60,966.21,Store,WWI 2GB Spy Video Recorder Pen M300 Black,Wide World Importers,Wide World Importers,Recording Pen,Audio,North America,Germantown,United States
13310,16/10/2013,2013,13,232.84,8026.20,7793.36,Store,Contoso SLR Camera X142 Black,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Leominster,United States
13311,26/12/2012,2012,13,532.54,1413.37,880.83,Store,Contoso DVD 7-Inch Player Portable E200 White,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Asia,Yokohama,Japan
13312,8/5/2012,2012,10,138.45,2290.00,2151.55,Store,WWI Projector 480p LCD12 White,Wide World Importers,Wide World Importers,Projectors & Screens,Computers,North America,Jacksonville,United States
13313,23/5/2012,2012,10,978.88,6990.00,6011.12,Store,SV Car Video LCD7W M7082 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Atlantic City,United States
13314,3/8/2012,2012,160,1.95,649.19,647.24,Online,Contoso Original K1m Li-Ion Standard Battery E170 White,"Contoso, Ltd",Contoso,Cell phones Accessories,Cell phones,Europe,Berlin,Germany
13316,5/11/2012,2012,6,6240.06,1771.20,-4468.86,Store,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Asia,Mumbai,India
13317,22/4/2013,2013,10,45.96,2990.00,2944.04,Store,Contoso Screen 113in M251 Silver,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Bellevue,United States
13319,16/8/2014,2014,18,648.48,747.42,98.94,Store,SV PCI Network Adapter E904 Silver,Southridge Video,Southridge Video,Computers Accessories,Computers,Europe,Giebelstadt,Germany
13321,2/8/2012,2012,12,2605.36,4481.10,1875.74,Catalog,Fabrikam Laptop10.1 M0100 White,"Fabrikam, Inc.",Fabrikam,Laptops,Computers,North America,North Harford,United States
13323,4/3/2014,2014,18,654.11,5022.00,4367.89,Catalog,SV Car Video TFT6.2W E6280 Black,Southridge Video,Southridge Video,Car Video,TV and Video,North America,North Harford,United States
13324,11/9/2014,2014,20,22.38,1348.00,1325.62,Store,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,North America,Richardson,United States
13325,15/6/2012,2012,12,14.14,1368.80,1354.66,Store,Proseware Laser Fax Printer M250 Green,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Toppenish,United States
13326,24/9/2012,2012,4,19.82,141.88,122.06,Store,SV Keyboard E90 Silver,Southridge Video,Southridge Video,Computers Accessories,Computers,Europe,Leeds,United Kingdom
13327,28/8/2012,2012,12,1526.57,3108.80,1582.23,Store,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Montreal,Canada
13328,10/4/2013,2013,12,71.87,3570.00,3498.13,Online,The Phone Company Smart phones Expert M400 Grey,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Beijing,China
13329,12/5/2014,2014,12,1323.55,839.88,-483.67,Reseller,Contoso Wireless Laser Mouse M55 Silver,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Asia,Beijing,China
13330,24/12/2012,2012,9,1839.44,6291.00,4451.56,Store,WWI Laptop15 M0150 White,Wide World Importers,Wide World Importers,Laptops,Computers,North America,Fond du Lac,United States
13332,11/5/2013,2013,20,242.84,19600.00,19357.16,Catalog,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,North Harford,United States
13335,25/2/2012,2012,9,0.71,2566.50,2565.79,Store,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Clifton,United States
13336,21/12/2013,2013,18,2293.12,5383.21,3090.08,Store,Litware Home Theater System 2.1 Channel E212 Black,"Litware, Inc.",Litware ,Home Theater System,TV and Video,North America,Lewiston,United States
13337,28/4/2012,2012,10,629.11,438.10,-191.01,Store,Contoso Expandable 4-Handset Cordless Phone System M206 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Stoughton,United States
13339,7/5/2012,2012,12,569.51,579.88,10.37,Store,Contoso behind Centrex X15 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Busan,South Korea
13340,25/5/2012,2012,12,8172.03,11600.00,3427.97,Store,Fabrikam Trendsetter 1'' 25mm X400 White,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,Asia,Taipei,Taiwan
13341,15/10/2012,2012,13,326.63,3540.60,3213.97,Store,A. Datum Consumer Digital Camera E100 Black,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Quincy,United States
13342,22/8/2014,2014,9,1739.10,1289.91,-449.18,Reseller,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,Northwind Traders,Northwind Traders,Bluetooth Headphones,Audio,Europe,Paris,France
13345,7/8/2013,2013,10,389.44,4362.00,3972.56,Store,"Fabrikam SLR Camera 35"" X358 Black","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,Asia,Damascus,Syria
13347,9/9/2012,2012,10,28.25,680.00,651.75,Store,Contoso Lens Adapter M450 Silver,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bridgeport,United States
13348,13/5/2013,2013,10,803.71,2190.00,1386.29,Store,Contoso DVD Recorder L200 Black,"Contoso, Ltd",Contoso,Movie DVD,"Music, Movies and Audio Books",Europe,Hofheim am Taunus,Germany
13349,24/11/2013,2013,13,449.18,3263.00,2813.82,Store,Contoso Screen 106in M060 Silver,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Falmouth,United States
13351,23/1/2013,2013,18,6952.71,5838.40,-1114.31,Reseller,"Fabrikam SLR Camera 35"" M358 Grey","Fabrikam, Inc.",Fabrikam,Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
13352,26/3/2012,2012,5,37.49,800.00,762.51,Store,Fabrikam Social Videographer 2/3'' 17mm E100 Grey,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Englewood,United States
13355,5/5/2013,2013,10,145.89,2900.00,2754.11,Store,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,North America,Orono,United States
13356,31/3/2014,2014,12,4.32,359.40,355.08,Reseller,Contoso Wireless Notebook Optical Mouse M35 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Paris,France
13358,8/10/2014,2014,26,12.25,441.74,429.49,Store,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Kolkata,India
13359,26/9/2013,2013,10,7083.53,15800.00,8716.47,Reseller,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Grey,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,Asia,Beijing,China
13360,30/11/2013,2013,13,2998.96,3595.88,596.92,Store,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Moscow,Russia
13361,15/2/2014,2014,9,132.84,3446.55,3313.71,Store,Proseware Laptop12 M210 White,"Proseware, Inc.",Proseware,Laptops,Computers,Asia,Shanghai,China
13362,24/2/2013,2013,18,10867.92,12126.40,1258.48,Reseller,Litware Home Theater System 5.1 Channel M513 Brown,"Litware, Inc.",Litware ,Home Theater System,TV and Video,North America,Seattle,United States
13363,9/12/2013,2013,9,3389.80,3823.20,433.40,Store,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Fabrikam  ,Camcorders,Cameras and camcorders ,North America,Martinsville,United States
13364,16/4/2012,2012,10,39.49,2360.00,2320.51,Store,Proseware Slim-Design Fax Machine with Answering System X180 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Everett,United States
13365,9/4/2012,2012,5,79.62,1570.00,1490.38,Store,Contoso SLR Camera M142 Black,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,Europe,Lyon,France
13366,1/9/2012,2012,6,174.11,96.33,-77.78,Store,Contoso USB Data Link - direct connect adapter E600 Grey,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Attleboro,United States
13367,31/10/2014,2014,6,347.73,3694.60,3346.87,Store,Contoso SLR Camera X142 Black,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,North America,Cape Canaveral,United States
13368,30/11/2013,2013,26,10423.15,32475.00,22051.85,Online,Adventure Works Laptop19W X1980 Red,Adventure Works,Adventure Works,Laptops,Computers,North America,Bethesda,United States
13370,11/1/2012,2012,4,9.15,83.04,73.89,Store,Contoso 2G MP3 Player E200 Silver,"Contoso, Ltd",Contoso,MP4&MP3,Audio,North America,South Portland,United States
13371,28/7/2012,2012,12,2884.81,2562.30,-322.51,Store,Proseware Laser Jet All in one X300 Grey,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Longview,United States
13372,20/5/2012,2012,10,398.63,239.00,-159.63,Store,Contoso Digital camera accessory kit M200 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Waukesha,United States
13373,7/4/2013,2013,20,432.82,7659.00,7226.18,Catalog,WWI Laptop12 M0120 White,Wide World Importers,Wide World Importers,Laptops,Computers,North America,North Harford,United States
13374,22/5/2014,2014,12,416.99,8148.00,7731.01,Store,WWI LCD22W M2003 White,Wide World Importers,Wide World Importers,Monitors,Computers,Europe,Moscow,Russia
13375,2/9/2014,2014,18,811.53,1782.00,970.47,Store,Proseware LCD15 E103 White,"Proseware, Inc.",Proseware,Monitors,Computers,Europe,Koln,Germany
13376,13/12/2012,2012,9,1.25,112.04,110.79,Store,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Darien,United States
13377,9/2/2013,2013,12,254.71,2348.28,2093.57,Store,A. Datum Point n' Shoot Digital Camera M500 Grey,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Europe,Baumholder,Germany
13378,22/2/2014,2014,24,1354.72,3059.88,1705.16,Store,Adventure Works LCD17W E203 Black,Adventure Works,Adventure Works,Monitors,Computers,Europe,Toulouse,France
13379,29/7/2012,2012,6,8.99,468.00,459.01,Store,Proseware Ink Jet Fax Machine E100 White,"Proseware, Inc.",Proseware,"Printers, Scanners & Fax",Computers,North America,Toppenish,United States
13381,14/6/2012,2012,5,1.11,134.50,133.39,Store,Contoso Bright Light battery E20 Pink,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Moscow,Russia
13382,2/10/2012,2012,10,365.07,24990.00,24624.93,Store,Proseware Projector 1080p DLP86 Black,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,Asia,Urumqi,China
13384,10/6/2013,2013,12,1454.93,8318.10,6863.17,Catalog,Litware Home Theater System 5.1 Channel M511 Black,"Litware, Inc.",Litware ,Home Theater System,TV and Video,North America,North Harford,United States
13386,15/12/2013,2013,9,1019.92,3302.55,2282.63,Store,SV Car Video LCD7 M7003 Silver,Southridge Video,Southridge Video,Car Video,TV and Video,North America,Ithaca,United States
13387,2/1/2014,2014,16,1209.19,3184.00,1974.81,Reseller,The Phone Company Finger Touch Screen Phones M30 Gold,The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Paris,France
13389,15/11/2012,2012,13,383.61,2990.00,2606.39,Store,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,The Phone Company,Touch Screen Phones ,Cell phones,North America,Clifton,United States
13391,6/1/2012,2012,4,29.93,381.15,351.22,Store,Adventure Works LCD17 E200 Black,Adventure Works,Adventure Works,Monitors,Computers,North America,Cape Canaveral,United States
13392,26/6/2012,2012,15,1259.75,4048.50,2788.75,Store,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Wide World Importers,Desktops,Computers,Europe,Toulouse,France
13393,5/9/2012,2012,10,535.61,4699.70,4164.09,Store,"Adventure Works 26"" 720p LCD HDTV M140 White",Adventure Works,Adventure Works,Televisions,TV and Video,North America,Newark,United States
13395,9/5/2013,2013,10,955.24,3290.00,2334.76,Store,Contoso Home Theater System 2.1 Channel M1210 White,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Cedar Park,United States
13399,20/7/2014,2014,24,1.49,7394.40,7392.91,Online,A. Datum SLR Camera M138 Silver Grey,A. Datum Corporation,A. Datum,Digital SLR Cameras,Cameras and camcorders ,North America,Bethesda,United States
13402,22/8/2014,2014,9,11.21,351.12,339.91,Reseller,Contoso Leather Case - case for digital photo camera X20 White,"Contoso, Ltd",Contoso,Computers Accessories,Computers,Europe,Paris,France
13404,15/12/2011,2011,9,48.36,612.00,563.64,Store,Contoso Lens Adapter M450 White,"Contoso, Ltd",Contoso,Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Castle Rock,United States
13405,31/12/2013,2013,9,1672.85,4112.10,2439.25,Store,Fabrikam Laptop14.1W M4180 Red,"Fabrikam, Inc.",Fabrikam,Laptops,Computers,North America,Sheboygan,United States
13407,3/3/2012,2012,9,12.42,2304.80,2292.38,Store,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Yokohama,Japan
13409,25/11/2012,2012,13,48.73,6259.20,6210.47,Store,Contoso Home Theater System 5.1 Channel M1510 Black,"Contoso, Ltd",Contoso,Home Theater System,TV and Video,North America,Tallahassee,United States
13410,18/3/2014,2014,40,72.12,4360.00,4287.88,Reseller,Contoso Screen 80in E080 Silver,"Contoso, Ltd",Contoso,Projectors & Screens,Computers,North America,Seattle,United States
13411,3/5/2014,2014,10,212.47,3800.00,3587.53,Store,The Phone Company PDA Wifi 4.7-inch L290 Silver,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Denver,United States
13412,16/9/2013,2013,20,734.32,8620.00,7885.68,Reseller,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,Asia,Beijing,China
13413,21/2/2014,2014,9,16.20,337.60,321.39,Store,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Yerevan,Armenia
13414,23/4/2012,2012,10,3804.16,22950.00,19145.84,Store,Proseware Projector 1080p LCD86 Black,"Proseware, Inc.",Proseware,Projectors & Screens,Computers,North America,Litchfield County,United States
13415,20/7/2012,2012,12,9.94,1570.70,1560.76,Store,WWI LCD19 E107 Black,Wide World Importers,Wide World Importers,Monitors,Computers,North America,Milwaukee,United States
13416,10/6/2012,2012,10,1988.37,5000.00,3011.63,Store,SV Car Video LCD7W M7080 Black,Southridge Video,Southridge Video,Car Video,TV and Video,Europe,Dublin,Ireland
13417,28/4/2014,2014,10,426.35,2660.00,2233.65,Store,The Phone Company PDA Handheld 3.7 inch M630 Black,The Phone Company,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Orange,United States
13418,3/4/2012,2012,6,1304.77,1956.00,651.23,Store,WWI Laptop8.9 E0089 Black,Wide World Importers,Wide World Importers,Laptops,Computers,Europe,Giebelstadt,Germany
13419,11/9/2014,2014,20,2140.34,3560.00,1419.66,Store,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Fabrikam,Camcorders,Cameras and camcorders ,North America,Virginia Beach,United States
13420,23/9/2014,2014,10,62.16,399.90,337.74,Reseller,Contoso Electronic Private Automatic Branch Exchange M90 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,Asia,Beijing,China
13421,21/10/2012,2012,12,1354.96,881.02,-473.94,Reseller,SV 8xDVD E120 Black,Southridge Video,Southridge Video,VCD & DVD,TV and Video,Europe,Paris,France
13422,29/11/2012,2012,12,11.15,754.88,743.73,Store,WWI Stereo Bluetooth Headphones E1000 Black,Wide World Importers,Wide World Importers,Bluetooth Headphones,Audio,North America,Sebring,United States
13423,28/10/2012,2012,6,36.09,1738.80,1702.71,Store,Contoso SLR Camera M146 Orange,"Contoso, Ltd",Contoso,Digital SLR Cameras,Cameras and camcorders ,Asia,Yerevan,Armenia
13424,27/6/2013,2013,12,11.76,475.88,464.12,Catalog,Contoso Electronic Private Automatic Branch Exchange M90 White,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,North Harford,United States
13425,8/10/2013,2013,13,97.90,1807.00,1709.10,Store,Proseware LCD19 E1000 White,"Proseware, Inc.",Proseware,Monitors,Computers,North America,Orange,United States
13426,5/3/2013,2013,9,45.07,115.61,70.54,Store,Contoso Dual Handset Cordless Phone System  E20 Black,"Contoso, Ltd",Contoso,Home & Office Phones,Cell phones,North America,Minden,United States
13427,2/5/2012,2012,12,331.08,2679.60,2348.52,Reseller,A. Datum Full Frame Digital Camera X300 Black,A. Datum Corporation,A. Datum,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
13428,25/8/2012,2012,6,919.24,1002.94,83.70,Store,"Adventure Works 20"" CRT TV E15 Black",Adventure Works,Adventure Works,Televisions,TV and Video,North America,Elmira,United States
13429,19/11/2012,2012,6,19.24,98.02,78.78,Store,Contoso USB Data Link-direct connect adapter E600 Black,"Contoso, Ltd",Contoso,Computers Accessories,Computers,North America,Framingham,United States
